ID,X1 LIMIT_BAL,X2 SEX,X3 EDUCATION,X4 MARRIAGE,X5 AGE,X6 PAY_0,X7 PAY_2,X8 PAY_3,X9 PAY_4,X10 PAY_5,X11 PAY_6,X12 BILL_AMT1,X13 BILL_AMT2,X14 BILL_AMT3,X15 BILL_AMT4,X16 BILL_AMT5,X17 BILL_AMT6,X18 PAY_AMT1,X19 PAY_AMT2,X20 PAY_AMT3,X21 PAY_AMT4,X22 PAY_AMT5,X23 PAY_AMT6,Y default payment next month,RatioUso_12,RatioUso_13,RatioUso_14,RatioUso_15,RatioUso_16,RatioUso_17
783,100000,2,1,2,28,2,2,2,2,2,2,79580,81493,82759,83609,85325,87096,3790,3200,3100,3200,3332,3280,1,0.7958,0.81493,0.82759,0.83609,0.85325,0.87096
785,230000,2,2,1,32,0,0,0,0,2,0,87764,73526,72376,76870,75211,76645,2630,2614,6000,0,3000,2800,1,0.3815826086956522,0.31967826086956525,0.31467826086956524,0.3342173913043478,0.32700434782608695,0.3332391304347826
802,20000,1,2,2,25,4,3,2,0,0,0,20610,20005,19331,19333,17363,16314,0,0,500,715,326,0,1,1.0305,1.00025,0.96655,0.96665,0.86815,0.8157
808,20000,2,3,2,36,0,0,2,2,2,2,16754,18873,19862,19245,20532,19953,2400,1600,0,1600,209,0,1,0.8377,0.94365,0.9931,0.96225,1.0266,0.99765
815,120000,1,3,1,33,1,2,2,2,2,2,66055,67405,68405,69387,70727,72215,3000,2700,2700,2600,2800,0,1,0.5504583333333334,0.5617083333333334,0.5700416666666667,0.578225,0.5893916666666666,0.6017916666666666
817,70000,1,3,1,51,2,2,0,0,0,0,54968,51384,49734,50361,49185,47245,0,2100,1950,1900,2219,2100,1,0.7852571428571429,0.7340571428571429,0.7104857142857143,0.7194428571428572,0.7026428571428571,0.6749285714285714
822,50000,2,2,2,24,1,2,0,0,0,0,48861,48082,48614,26667,26036,26850,2000,2233,1083,1100,1400,3000,1,0.97722,0.96164,0.97228,0.53334,0.52072,0.537
825,40000,1,1,2,27,0,0,0,0,0,0,11058,11471,11776,12660,12660,12413,2000,1500,2330,2300,1000,2078,1,0.27645,0.286775,0.2944,0.3165,0.3165,0.310325
833,470000,2,2,1,27,0,0,0,0,0,0,152478,62084,54551,14363,97440,90717,3001,4005,2021,97441,5001,5001,1,0.32442127659574466,0.1320936170212766,0.1160659574468085,0.030559574468085108,0.2073191489361702,0.1930148936170213
836,30000,2,3,2,53,0,0,0,0,0,0,1598,2487,0,4810,2796,3245,2487,0,4810,2796,3245,7305,1,0.053266666666666664,0.0829,0.0,0.16033333333333333,0.0932,0.10816666666666666
848,50000,1,2,3,42,2,0,0,2,0,0,47647,50232,50510,32177,29530,29789,3700,3700,0,1072,1500,1132,1,0.95294,1.00464,1.0102,0.64354,0.5906,0.59578
849,150000,1,3,1,37,4,4,4,3,2,0,151117,153787,150320,147989,143355,143131,6500,0,512,0,4388,4221,1,1.0074466666666666,1.0252466666666666,1.0021333333333333,0.9865933333333333,0.9557,0.9542066666666666
857,40000,2,1,2,29,0,0,2,2,2,2,26461,29425,30145,29361,33893,34487,3400,1500,0,5000,1300,0,1,0.661525,0.735625,0.753625,0.734025,0.847325,0.862175
858,100000,2,3,1,43,2,2,2,2,2,2,50485,51582,52141,52691,54199,53176,2200,2000,2000,2500,0,4500,1,0.50485,0.51582,0.52141,0.52691,0.54199,0.53176
863,30000,2,3,2,52,2,2,7,7,7,7,2450,2450,2450,2450,2450,2450,0,0,0,0,0,0,1,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667
885,50000,1,3,2,55,0,0,0,0,0,0,51737,27121,28103,28814,29261,29878,2930,1447,1158,1041,1082,994,1,1.03474,0.54242,0.56206,0.57628,0.58522,0.59756
897,110000,1,1,3,55,1,2,2,2,3,2,92610,94755,92351,101140,99260,101577,4500,0,11300,0,4100,0,1,0.8419090909090909,0.8614090909090909,0.8395545454545454,0.9194545454545454,0.9023636363636364,0.9234272727272728
898,170000,2,1,2,28,2,2,2,2,2,2,131864,133897,129761,138604,136283,145012,5600,0,11000,0,11000,5656,1,0.7756705882352941,0.7876294117647059,0.7633,0.8153176470588235,0.801664705882353,0.8530117647058824
899,90000,2,3,3,51,0,0,0,0,2,0,11315,12340,13349,14276,13904,14184,1212,1221,1148,0,510,525,1,0.12572222222222224,0.1371111111111111,0.14832222222222222,0.15862222222222222,0.1544888888888889,0.1576
907,50000,1,1,2,30,2,2,2,0,2,2,4187,5152,3679,596,446,2699,2300,0,700,0,2300,0,1,0.08374,0.10304,0.07358,0.01192,0.00892,0.05398
932,320000,1,1,1,60,0,0,0,0,0,0,9955,3465,84421,886,11741,4317,3465,84440,886,11533,4317,52466,1,0.031109375,0.010828125,0.263815625,0.00276875,0.036690625,0.013490625
933,160000,2,2,2,29,2,2,0,0,0,0,1989,-8,866,0,892,0,0,874,0,892,0,594,1,0.01243125,-5e-05,0.0054125,0.0,0.005575,0.0
934,30000,1,2,2,32,2,0,0,2,2,2,7851,9065,11595,11112,12923,12566,1500,3000,0,2000,0,1000,1,0.2617,0.30216666666666664,0.3865,0.3704,0.4307666666666667,0.41886666666666666
939,180000,2,2,1,32,1,2,2,2,0,0,15548,15009,17752,17172,18732,23389,0,3000,0,2000,5000,2000,1,0.08637777777777778,0.08338333333333334,0.09862222222222222,0.0954,0.10406666666666667,0.12993888888888888
944,80000,2,2,2,24,2,2,5,5,4,3,1200,1200,1200,1200,600,300,0,0,0,0,0,0,1,0.015,0.015,0.015,0.015,0.0075,0.00375
958,200000,2,1,1,34,0,0,0,0,0,0,6206,6723,7545,362,181,488,1120,1024,362,0,488,300,1,0.03103,0.033615,0.037725,0.00181,0.000905,0.00244
960,250000,1,1,2,41,0,0,0,0,0,0,1338,-24,8324,5872,23020,2367,0,8348,0,23020,2367,3117,1,0.005352,-9.6e-05,0.033296,0.023488,0.09208,0.009468
971,300000,1,1,1,42,0,0,0,0,0,0,11973,61834,25145,37666,19453,10492,20979,5000,37676,8808,2000,2709,1,0.03991,0.20611333333333334,0.08381666666666666,0.12555333333333332,0.06484333333333334,0.034973333333333335
973,180000,2,3,1,39,2,2,2,2,2,0,10159,12689,12183,13979,13621,14809,2710,0,2000,0,2000,2000,1,0.056438888888888886,0.07049444444444444,0.06768333333333333,0.07766111111111111,0.07567222222222222,0.08227222222222222
975,140000,1,2,1,30,0,0,0,0,0,0,134203,127319,107496,69218,70702,72267,5000,3500,2700,2600,2742,2700,1,0.9585928571428571,0.9094214285714286,0.7678285714285714,0.4944142857142857,0.5050142857142857,0.5161928571428571
977,20000,1,2,2,25,1,2,2,0,0,0,6174,7543,7255,3887,5887,0,2000,28,0,2000,0,0,1,0.3087,0.37715,0.36275,0.19435,0.29435,0.0
979,180000,1,2,2,26,0,0,0,0,0,0,5591,6619,10574,7733,6794,5487,1126,4081,240,504,169,62,1,0.031061111111111112,0.03677222222222222,0.058744444444444446,0.04296111111111111,0.03774444444444444,0.030483333333333335
999,50000,2,2,2,23,0,0,0,0,0,0,780,0,780,390,390,500,0,780,0,390,500,18300,1,0.0156,0.0,0.0156,0.0078,0.0078,0.01
1017,160000,2,1,2,26,0,0,0,0,0,0,2198,11155,0,12315,0,11855,9155,0,12315,0,11855,0,1,0.0137375,0.06971875,0.0,0.07696875,0.0,0.07409375
1018,140000,2,3,2,57,2,0,0,0,0,0,131795,134083,125360,99313,90623,92425,6743,5421,3926,3290,3310,3424,1,0.9413928571428571,0.9577357142857142,0.8954285714285715,0.7093785714285714,0.6473071428571429,0.6601785714285714
1030,30000,2,2,1,67,2,2,0,0,2,2,30374,29038,27737,29499,30124,26855,0,1500,2182,1200,0,2302,1,1.0124666666666666,0.9679333333333333,0.9245666666666666,0.9833,1.0041333333333333,0.8951666666666667
1033,140000,2,1,2,31,0,2,0,0,0,0,652,326,326,326,476,326,0,326,326,476,326,326,1,0.004657142857142857,0.0023285714285714285,0.0023285714285714285,0.0023285714285714285,0.0034,0.0023285714285714285
1036,60000,1,2,2,27,1,2,0,0,2,2,43356,42381,46663,49877,50734,49764,0,5000,4000,1800,0,2000,1,0.7226,0.70635,0.7777166666666666,0.8312833333333334,0.8455666666666667,0.8294
1038,180000,1,3,1,54,0,0,0,0,0,0,149698,137260,124500,111430,98182,84598,4834,4371,3849,3405,2887,2402,1,0.8316555555555556,0.7625555555555555,0.6916666666666667,0.6190555555555556,0.5454555555555556,0.4699888888888889
1042,230000,2,2,2,52,2,0,2,0,0,0,1292,3943,1990,1499,593,2553,3951,1,9,594,2560,3759,1,0.005617391304347826,0.017143478260869566,0.008652173913043478,0.0065173913043478264,0.0025782608695652173,0.0111
1045,20000,2,1,2,22,2,2,2,2,2,2,16233,20547,20542,19572,20437,19994,5383,660,0,1538,0,2658,1,0.81165,1.02735,1.0271,0.9786,1.02185,0.9997
1047,220000,1,3,1,30,0,0,0,0,2,0,162105,170592,173969,183030,181385,174107,10000,5013,10626,52,5255,4222,1,0.736840909090909,0.7754181818181818,0.7907681818181819,0.8319545454545455,0.8244772727272728,0.7913954545454546
1048,140000,2,3,2,24,1,2,2,2,0,0,42897,45739,46468,45422,46371,47297,3821,1775,0,1833,1850,2000,1,0.3064071428571429,0.32670714285714286,0.3319142857142857,0.32444285714285714,0.33122142857142856,0.3378357142857143
1061,60000,2,3,1,34,0,0,0,2,0,0,9928,11261,12853,12352,12703,13338,1500,2090,0,700,1000,1400,1,0.16546666666666668,0.18768333333333334,0.21421666666666667,0.20586666666666667,0.21171666666666666,0.2223
1063,280000,2,2,1,56,0,0,0,0,0,0,284204,284041,283396,213294,213384,213604,10261,17003,7657,7750,7861,8083,1,1.0150142857142856,1.0144321428571428,1.0121285714285715,0.7617642857142857,0.7620857142857143,0.7628714285714285
1065,30000,2,3,1,55,2,0,0,0,0,0,29278,30393,29785,30377,30155,31098,1600,1585,1377,1155,2600,0,1,0.9759333333333333,1.0131,0.9928333333333333,1.0125666666666666,1.0051666666666668,1.0366
1068,240000,1,2,2,43,0,0,0,0,0,0,291,291,291,291,291,291,291,291,291,291,291,291,1,0.0012125,0.0012125,0.0012125,0.0012125,0.0012125,0.0012125
1072,150000,2,2,1,44,0,0,0,0,0,0,390,5104,10318,5775,14441,780,5104,10318,10355,14441,780,66950,1,0.0026,0.03402666666666666,0.06878666666666666,0.0385,0.09627333333333334,0.0052
1084,50000,2,1,2,25,1,2,2,2,2,2,47054,48008,48913,49847,50840,49502,2000,2000,2000,1900,1900,1600,1,0.94108,0.96016,0.97826,0.99694,1.0168,0.99004
1087,410000,2,2,1,41,0,0,0,0,0,0,354506,363666,369776,368779,369358,368043,14600,15500,14000,13580,14000,19000,1,0.8646487804878049,0.8869902439024391,0.9018926829268292,0.8994609756097561,0.9008731707317074,0.8976658536585366
1101,210000,2,3,2,46,1,2,0,0,0,0,5816,5579,20079,17309,2310,241,13,17309,0,2310,241,4000,1,0.027695238095238096,0.026566666666666666,0.09561428571428572,0.08242380952380952,0.011,0.0011476190476190477
1102,30000,2,2,2,24,0,0,2,2,2,0,24238,26996,26269,27734,27151,28199,3462,0,2200,0,1500,1500,1,0.8079333333333333,0.8998666666666667,0.8756333333333334,0.9244666666666667,0.9050333333333334,0.9399666666666666
1105,20000,2,2,1,35,1,2,2,3,2,0,18648,18061,21034,20419,19289,19600,0,3292,0,0,781,701,1,0.9324,0.90305,1.0517,1.02095,0.96445,0.98
1109,80000,1,2,1,54,0,0,0,0,0,0,76962,79463,79761,30286,29898,30364,4000,3500,1100,1100,1200,1000,1,0.962025,0.9932875,0.9970125,0.378575,0.373725,0.37955
1117,150000,2,2,2,37,0,0,0,0,0,0,80463,82513,84271,43832,33963,34638,3348,3490,1402,1233,1240,1284,1,0.53642,0.5500866666666666,0.5618066666666667,0.2922133333333333,0.22642,0.23092
1121,200000,2,2,2,40,2,0,0,0,0,0,176502,176297,162826,160186,161965,152361,8000,7300,6000,6000,6000,6000,1,0.88251,0.881485,0.81413,0.80093,0.809825,0.761805
1122,20000,1,2,2,30,1,2,4,3,2,2,19977,21359,20581,19860,19690,1735,2000,0,0,0,500,0,1,0.99885,1.06795,1.02905,0.993,0.9845,0.08675
1130,50000,2,2,2,23,0,0,0,2,2,2,47053,47835,51109,51713,52738,48789,1842,4116,2000,1950,0,1885,1,0.94106,0.9567,1.02218,1.03426,1.05476,0.97578
1131,230000,2,2,1,34,0,0,0,0,0,0,234328,234211,157345,155335,153427,150514,8913,5449,5339,5370,4435,4432,1,1.018817391304348,1.0183086956521739,0.6841086956521739,0.6753695652173913,0.6670739130434783,0.654408695652174
1145,100000,2,2,1,35,2,0,0,2,2,0,98845,95265,98571,99322,96661,95951,4600,8002,4003,2,4005,4000,1,0.98845,0.95265,0.98571,0.99322,0.96661,0.95951
1146,240000,1,2,1,32,2,2,2,0,0,0,127418,135942,132640,135320,138523,141618,10400,0,4500,5000,5000,5000,1,0.5309083333333333,0.566425,0.5526666666666666,0.5638333333333333,0.5771791666666667,0.590075
1147,70000,2,1,2,31,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429
1153,180000,2,2,2,42,2,2,2,2,2,2,50420,51818,52372,52917,54123,55176,2500,2000,2000,2200,2100,2200,1,0.2801111111111111,0.2878777777777778,0.2909555555555556,0.2939833333333333,0.30068333333333336,0.3065333333333333
1171,140000,2,1,2,28,0,0,2,0,0,0,9305,13614,13103,14077,15189,16275,4800,0,1500,1500,1500,1500,1,0.06646428571428571,0.09724285714285714,0.09359285714285714,0.10055,0.10849285714285714,0.11625
1175,140000,2,2,1,29,0,0,0,0,0,0,81764,92071,43777,22806,12643,29707,20167,5000,28800,2000,20007,10009,1,0.5840285714285715,0.65765,0.31269285714285716,0.1629,0.09030714285714286,0.21219285714285716
1176,180000,1,2,2,25,2,2,2,0,0,0,10022,12847,12351,12350,12608,12892,3000,0,500,455,491,500,1,0.05567777777777778,0.07137222222222223,0.06861666666666667,0.06861111111111111,0.07004444444444445,0.07162222222222223
1183,90000,2,2,1,55,2,2,0,0,0,0,81998,83674,80890,31565,33049,22694,4003,3000,3000,3000,2000,2000,1,0.9110888888888888,0.9297111111111112,0.8987777777777778,0.3507222222222222,0.3672111111111111,0.2521555555555556
1187,20000,1,2,1,30,0,0,0,0,0,0,1261,2835,2522,1261,1261,930,2835,1000,0,1261,930,540,1,0.06305,0.14175,0.1261,0.06305,0.06305,0.0465
1193,270000,2,2,2,34,0,0,0,0,0,0,381,3376,2958,4154,5885,3129,3406,2983,4172,5912,3143,0,1,0.001411111111111111,0.012503703703703704,0.010955555555555555,0.015385185185185186,0.021796296296296296,0.011588888888888888
1199,340000,2,3,2,44,0,0,0,0,0,0,142836,145125,146682,150407,147868,149349,7000,5500,6027,5328,5390,6047,1,0.42010588235294116,0.42683823529411763,0.4314176470588235,0.4423735294117647,0.4349058823529412,0.43926176470588235
1206,210000,2,2,1,29,0,0,0,0,0,0,209807,123664,51353,43485,44784,45685,5088,2000,1600,2000,1800,1807,1,0.9990809523809524,0.5888761904761904,0.24453809523809525,0.20707142857142857,0.21325714285714287,0.21754761904761905
1207,70000,2,3,1,49,2,2,2,2,2,2,21024,21790,21142,23772,24930,25709,1400,0,3000,1700,1340,1100,1,0.30034285714285713,0.3112857142857143,0.3020285714285714,0.3396,0.35614285714285715,0.3672714285714286
1209,230000,2,2,1,51,0,0,0,0,0,0,51802,53956,56968,58099,59318,60504,3000,3921,2079,2155,2174,2225,1,0.22522608695652174,0.23459130434782607,0.24768695652173914,0.252604347826087,0.25790434782608695,0.2630608695652174
1210,20000,1,3,1,23,0,0,0,0,0,0,3675,19316,19844,19844,20388,19554,19316,1261,651,803,747,155,1,0.18375,0.9658,0.9922,0.9922,1.0194,0.9777
1213,290000,2,1,1,30,0,0,0,0,0,0,1312,1312,1311,1486,1488,1650,1318,1317,1493,1495,1657,35267,1,0.004524137931034483,0.004524137931034483,0.004520689655172414,0.005124137931034483,0.005131034482758621,0.005689655172413793
1224,150000,2,2,1,42,0,0,0,0,0,0,3260,2270,5887,3935,3935,3935,2270,5887,3935,3935,3935,3935,1,0.021733333333333334,0.015133333333333334,0.039246666666666666,0.026233333333333334,0.026233333333333334,0.026233333333333334
1229,90000,2,2,1,23,0,0,0,0,0,0,12770,14241,14895,25195,23769,2269,2500,1200,10500,7000,1000,0,1,0.1418888888888889,0.15823333333333334,0.1655,0.27994444444444444,0.2641,0.02521111111111111
1231,50000,2,2,2,22,0,0,0,0,0,0,50834,50770,50215,29386,29527,30125,2200,1517,1000,1500,2005,1305,1,1.01668,1.0154,1.0043,0.58772,0.59054,0.6025
1236,30000,1,2,2,54,0,0,0,0,0,0,26278,24767,27533,26400,25620,390,1700,3400,2528,0,390,780,1,0.8759333333333333,0.8255666666666667,0.9177666666666666,0.88,0.854,0.013
1237,50000,1,2,2,27,2,2,0,0,0,0,23901,13262,8643,7382,1975,50514,4146,1200,0,0,49800,0,1,0.47802,0.26524,0.17286,0.14764,0.0395,1.01028
1239,120000,1,2,1,57,0,0,0,0,0,0,118709,120580,118684,88557,91124,88094,5000,5007,4000,4003,4003,4000,1,0.9892416666666667,1.0048333333333332,0.9890333333333333,0.737975,0.7593666666666666,0.7341166666666666
1244,100000,2,3,1,50,2,2,2,0,0,0,110537,99734,99973,71008,66735,68621,0,3000,103000,2500,3000,3000,1,1.10537,0.99734,0.99973,0.71008,0.66735,0.68621
1247,170000,1,1,1,39,2,2,2,2,4,3,74298,80073,81959,89991,88018,86299,7000,3800,10000,0,0,3100,1,0.4370470588235294,0.47101764705882354,0.48211176470588235,0.5293588235294118,0.5177529411764706,0.5076411764705883
1250,350000,2,1,1,52,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0.006857142857142857,0.006857142857142857,0.006857142857142857,0.006857142857142857,0.006857142857142857,0.006857142857142857
1262,380000,1,2,1,50,0,0,0,0,0,0,385662,294826,220022,154283,35270,332270,12020,9009,6109,3000,332000,12000,1,1.0149,0.7758578947368421,0.5790052631578947,0.4060078947368421,0.09281578947368421,0.8743947368421052
1264,150000,2,3,1,43,0,0,2,0,0,0,264,948,632,316,316,1414,1000,0,0,316,1414,0,1,0.00176,0.00632,0.004213333333333334,0.002106666666666667,0.002106666666666667,0.009426666666666667
1269,120000,1,2,2,37,0,2,0,0,0,2,16241,16680,17695,17901,19608,19143,1000,1600,800,2000,0,1600,1,0.13534166666666667,0.139,0.14745833333333333,0.149175,0.1634,0.159525
1276,20000,1,1,2,26,0,0,0,0,0,0,416,416,416,416,416,982,416,416,416,416,982,0,1,0.0208,0.0208,0.0208,0.0208,0.0208,0.0491
1289,20000,2,3,1,48,1,2,2,3,2,2,14589,16743,17522,17055,10400,0,2700,1400,0,0,0,0,1,0.72945,0.83715,0.8761,0.85275,0.52,0.0
1294,250000,2,2,2,36,0,0,0,0,0,0,6220,27217,6149,26202,6906,3855,27225,6159,25846,0,3855,3876,1,0.02488,0.108868,0.024596,0.104808,0.027624,0.01542
1299,80000,2,1,2,29,0,0,0,0,0,0,16936,17963,18976,19660,20343,21003,1303,1316,1000,1000,1000,933,1,0.2117,0.2245375,0.2372,0.24575,0.2542875,0.2625375
1300,70000,1,2,1,37,0,2,0,0,0,0,10323,6659,6740,3559,7086,6979,0,3559,189,7086,3370,0,1,0.14747142857142856,0.09512857142857142,0.09628571428571428,0.05084285714285714,0.10122857142857143,0.0997
1302,10000,2,3,2,22,0,0,2,0,0,0,10012,9784,9473,8947,9135,8613,2452,7,308,320,328,1000,1,1.0012,0.9784,0.9473,0.8947,0.9135,0.8613
1304,140000,1,2,2,26,2,0,0,0,0,0,133572,135367,113272,115685,118171,120550,6169,4500,4287,4500,4500,9500,1,0.9540857142857143,0.9669071428571429,0.8090857142857143,0.8263214285714285,0.8440785714285715,0.8610714285714286
1311,160000,1,2,1,31,3,2,0,0,0,0,26295,27074,28314,29341,31690,33993,1500,2000,1500,3000,3000,1500,1,0.16434375,0.1692125,0.1769625,0.18338125,0.1980625,0.21245625
1337,70000,2,2,2,26,2,2,2,3,2,2,42583,43600,47550,46487,47298,46384,2000,5000,0,1700,0,3700,1,0.6083285714285714,0.6228571428571429,0.6792857142857143,0.6641,0.6756857142857143,0.6626285714285715
1343,50000,2,1,2,22,0,0,0,0,0,0,586,297,3674,1392,3085,3450,297,3675,1392,3086,3492,3721,1,0.01172,0.00594,0.07348,0.02784,0.0617,0.069
1345,200000,1,1,1,38,0,0,0,0,0,0,6186,735,1463,15550,5045,6709,735,1463,15550,5045,6709,3021,1,0.03093,0.003675,0.007315,0.07775,0.025225,0.033545
1350,10000,2,2,2,49,1,2,0,0,0,0,8184,5011,5728,4255,2782,1309,0,1000,0,0,0,0,1,0.8184,0.5011,0.5728,0.4255,0.2782,0.1309
1352,280000,2,1,1,39,0,0,0,0,0,0,7791,5851,430,2041,775,580,1000,430,2041,775,580,1029,1,0.027825,0.020896428571428573,0.0015357142857142857,0.007289285714285714,0.0027678571428571427,0.0020714285714285713
1358,20000,2,2,1,22,2,2,2,0,0,0,16726,19143,18391,18562,11798,0,3000,0,371,1236,0,0,1,0.8363,0.95715,0.91955,0.9281,0.5899,0.0
1363,260000,2,2,1,37,2,2,2,0,0,0,244738,251351,244949,248273,119124,132619,12000,0,11000,4321,20000,27,1,0.9413,0.9667346153846154,0.9421115384615385,0.9548961538461539,0.4581692307692308,0.5100730769230769
1368,50000,1,3,2,22,0,0,0,0,0,0,42678,38239,22691,8807,7143,6967,1500,1100,1000,500,500,1000,1,0.85356,0.76478,0.45382,0.17614,0.14286,0.13934
1391,60000,1,2,1,37,3,4,3,2,2,2,30381,29986,29210,29729,30505,32232,366,0,1300,1400,2400,2300,1,0.50635,0.4997666666666667,0.48683333333333334,0.49548333333333333,0.5084166666666666,0.5372
1397,180000,2,2,2,24,1,2,2,2,2,2,108580,105403,112073,111345,98404,102460,0,8564,4000,0,7414,0,1,0.6032222222222222,0.5855722222222223,0.6226277777777778,0.6185833333333334,0.5466888888888889,0.5692222222222222
1403,70000,2,2,1,44,0,0,0,0,0,0,4221,6642,8361,10208,11038,11848,2500,2000,2000,1000,1000,1000,1,0.0603,0.09488571428571428,0.11944285714285714,0.14582857142857142,0.1576857142857143,0.16925714285714286
1406,300000,2,1,1,45,0,0,0,0,0,0,6608,10009,22456,22056,14020,1230,10017,22456,0,0,1230,0,1,0.022026666666666667,0.033363333333333335,0.07485333333333333,0.07352,0.046733333333333335,0.0041
1409,220000,2,2,2,25,0,0,0,0,0,0,165040,167485,148133,123266,125736,128342,6809,7038,5000,4500,5000,4473,1,0.7501818181818182,0.7612954545454546,0.6733318181818182,0.5603,0.5715272727272728,0.5833727272727273
1429,210000,2,1,1,37,2,2,2,2,2,2,76089,77985,79104,80399,81462,83366,3700,3000,3200,2500,3400,4300,1,0.36232857142857144,0.37135714285714283,0.3766857142857143,0.38285238095238094,0.3879142857142857,0.3969809523809524
1432,70000,2,2,1,42,2,2,2,2,2,2,50886,51975,52527,53560,54653,55797,2200,2000,2500,2100,2200,2100,1,0.7269428571428571,0.7425,0.7503857142857143,0.7651428571428571,0.7807571428571428,0.7971
1433,230000,1,2,2,32,2,2,2,2,2,2,189567,189023,187521,182671,174794,182160,9000,6300,6200,500,12500,0,1,0.824204347826087,0.8218391304347826,0.8153086956521739,0.7942217391304348,0.7599739130434783,0.792
1436,100000,1,1,2,31,2,2,2,2,2,2,33752,32928,35572,34700,36942,36196,0,3200,0,2800,0,1511,1,0.33752,0.32928,0.35572,0.347,0.36942,0.36196
1437,80000,2,1,2,29,0,0,0,2,0,0,81337,80290,82215,80422,78284,77270,2842,20412,0,3000,3000,3000,1,1.0167125,1.003625,1.0276875,1.005275,0.97855,0.965875
1443,100000,1,3,1,44,0,0,0,0,0,0,780,0,390,390,390,390,0,390,390,390,390,390,1,0.0078,0.0,0.0039,0.0039,0.0039,0.0039
1445,40000,1,1,2,24,1,2,0,0,0,3,28926,28182,28912,29495,33011,32194,0,1500,1064,4000,0,0,1,0.72315,0.70455,0.7228,0.737375,0.825275,0.80485
1447,210000,2,1,1,37,1,0,0,0,0,0,0,732,873,148,129,292,732,873,148,129,292,0,1,0.0,0.0034857142857142856,0.0041571428571428575,0.0007047619047619048,0.0006142857142857142,0.0013904761904761905
1450,60000,2,3,1,50,0,0,0,0,0,0,61600,61952,60661,29095,17636,31406,3300,2000,900,889,21500,3600,1,1.0266666666666666,1.0325333333333333,1.0110166666666667,0.48491666666666666,0.2939333333333333,0.5234333333333333
1452,290000,2,1,2,33,0,0,0,0,0,0,413,486,820,60,1773,3904,486,820,60,1773,3904,0,1,0.0014241379310344828,0.0016758620689655173,0.0028275862068965515,0.00020689655172413793,0.006113793103448276,0.013462068965517241
1458,500000,1,2,1,42,1,0,2,2,0,0,-984,3516,1924,1924,8924,6729,4500,0,0,7000,36,532,1,-0.001968,0.007032,0.003848,0.003848,0.017848,0.013458
1461,50000,2,2,1,37,2,2,3,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1,0.021,0.021,0.021,0.021,0.021,0.021
1475,110000,2,3,2,29,0,0,0,0,0,0,101006,104474,106332,106906,108952,110444,5300,5300,4000,4100,4631,4404,1,0.9182363636363636,0.9497636363636364,0.9666545454545454,0.9718727272727272,0.9904727272727273,1.0040363636363636
1486,20000,2,2,3,44,2,2,7,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1,0.12,0.12,0.12,0.12,0.12,0.09
1489,50000,1,1,2,28,3,2,2,0,0,0,49828,50467,48964,49447,44067,44760,2121,0,2000,2000,2000,2000,1,0.99656,1.00934,0.97928,0.98894,0.88134,0.8952
1490,50000,2,1,2,29,0,0,2,2,2,2,10532,13145,12637,13922,13556,14528,2800,0,1500,0,1200,0,1,0.21064,0.2629,0.25274,0.27844,0.27112,0.29056
